CNV	freq	event_N	Nth_simu
chr1_.87	0.874213836477987	278	14
chr1_.90	0.874213836477987	278	14
chr1_.93	0.874213836477987	278	14
chr1_.95	0.911949685534591	290	14
chr1_.98	0.874213836477987	278	14
chr1_.102	0.0440251572327044	14	14
chr1_.115	1	318	14
chr1_.121	1	318	14
chr1_.125	0.974842767295597	310	14
chr1_.126	1	318	14
chr1_.130	0.974842767295597	310	14
chr1_.144	1	318	14
chr1_.147	1	318	14
chr1_.151	1	318	14
chr1_.155	0.874213836477987	278	14
chr1_.156	0.125786163522013	40	14
chr1_.157	0.874213836477987	278	14
chr1_.159	0.874213836477987	278	14
chr1_.166	0.830188679245283	264	14
chr1_.168	0.830188679245283	264	14
chr1_.176	1	318	14
chr1_.178	1	318	14
chr1_.181	1	318	14
chr1_.183	0.974842767295597	310	14
chr1_.187	1	318	14
chr1_.191	0.874213836477987	278	14
chr1_.192	0.874213836477987	278	14
chr1_.197	0.952830188679245	303	14
chr1_.200	0.952830188679245	303	14
chr1_.202	1	318	14
chr1_.204	1	318	14
chr1_.205	0.911949685534591	290	14
chr1_.206	0.952830188679245	303	14
chr1_.208	0.911949685534591	290	14
chr1_.210	0.952830188679245	303	14
chr1_.217	0.952830188679245	303	14
chr1_.221	0.952830188679245	303	14
chr1_.222	0.974842767295597	310	14
chr1_.226	0.974842767295597	310	14
chr1_.227	1	318	14
chr1_.229	1	318	14
chr1_.234	0.144654088050314	46	14
chr1_.235	0.830188679245283	264	14
chr1_.237	0.830188679245283	264	14
chr1_.240	0.830188679245283	264	14
chr1_.253	1	318	14
chr1_.258	1	318	14
chr1_.262	0.911949685534591	290	14
chr1_.267	0.911949685534591	290	14
chr1_.279	0.952830188679245	303	14
chr1_.281	0.952830188679245	303	14
chr1_.288	0.830188679245283	264	14
chr1_.290	0.169811320754717	54	14
chr1_.293	0.952830188679245	303	14
chr1_.295	0.977987421383648	311	14
chr1_.297	0.974842767295597	310	14
chr1_.299	1	318	14
chr1_.301	0.169811320754717	54	14
chr1_.302	0.830188679245283	264	14
chr1_.305	1	318	14
chr1_.322	0.874213836477987	278	14
chr1_.327	0.874213836477987	278	14
chr1_.343	0.830188679245283	264	14
chr1_.345	0.830188679245283	264	14
chr1_.348	1	318	14
chr1_.350	1	318	14
chr1_.351	0.144654088050314	46	14
chr1_.353	0.974842767295597	310	14
chr1_.354	0.911949685534591	290	14
chr1_.355	0.0251572327044025	8	14
chr1_.357	0.937106918238994	298	14
chr1_.358	0.0251572327044025	8	14
chr1_.361	0.974842767295597	310	14
chr1_.367	1	318	14
chr1_.371	1	318	14
chr1_.375	1	318	14
chr1_.380	0.952830188679245	303	14
chr1_.396	0.874213836477987	278	14
chr1_.399	0.874213836477987	278	14
chr1_.403	0.874213836477987	278	14
chr1_.407	1	318	14
chr1_.412	0.874213836477987	278	14
chr1_.415	0.874213836477987	278	14
chr1_.435	1	318	14
chr1_.437	0.911949685534591	290	14
chr1_.439	1	318	14
chr1_.443	0.952830188679245	303	14
chr1_.445	0.830188679245283	264	14
chr1_.447	0.830188679245283	264	14
chr1_.458	1	318	14
chr1_.460	0.169811320754717	54	14
chr1_.461	0.830188679245283	264	14
chr1_.464	0.830188679245283	264	14
chr1_.467	0.911949685534591	290	14
chr1_.469	0.911949685534591	290	14
chr1_.478	0.911949685534591	290	14
chr1_.483	0.911949685534591	290	14
chr1_.484	0.0880503144654088	28	14
chr1_.486	1	318	14
chr1_.490	1	318	14
chr1_.492	1	318	14
chr1_.500	1	318	14
chr1_.2	0.985507246376812	272	15
chr1_.10	0.865942028985507	239	15
chr1_.13	0.865942028985507	239	15
chr1_.14	0.865942028985507	239	15
chr1_.16	0.865942028985507	239	15
chr1_.24	0.115942028985507	32	15
chr1_.25	0.884057971014493	244	15
chr1_.31	0.115942028985507	32	15
chr1_.41	0.931159420289855	257	15
chr1_.65	0.815217391304348	225	15
chr1_.67	0.815217391304348	225	15
chr1_.69	0.815217391304348	225	15
chr1_.71	0.815217391304348	225	15
chr1_.73	0.815217391304348	225	15
chr1_.74	0.931159420289855	257	15
chr1_.75	0.865942028985507	239	15
chr1_.76	0.931159420289855	257	15
chr1_.77	0.865942028985507	239	15
chr1_.97	0.967391304347826	267	15
chr1_.100	0.967391304347826	267	15
chr1_.109	0.815217391304348	225	15
chr1_.111	0.815217391304348	225	15
chr1_.115	0.931159420289855	257	15
chr1_.119	0.931159420289855	257	15
chr1_.133	1	276	15
chr1_.135	0.134057971014493	37	15
chr1_.137	0.101449275362319	28	15
chr1_.138	0.865942028985507	239	15
chr1_.140	0.815217391304348	225	15
chr1_.155	0.967391304347826	267	15
chr1_.158	0.967391304347826	267	15
chr1_.178	0.931159420289855	257	15
chr1_.181	0.931159420289855	257	15
chr1_.183	0.967391304347826	267	15
chr1_.185	0.967391304347826	267	15
chr1_.186	0.0181159420289855	5	15
chr1_.189	0.985507246376812	272	15
chr1_.191	0.865942028985507	239	15
chr1_.221	0.865942028985507	239	15
chr1_.223	0.865942028985507	239	15
chr1_.227	0.865942028985507	239	15
chr1_.229	0.865942028985507	239	15
chr1_.237	1	276	15
chr1_.247	0.815217391304348	225	15
chr1_.253	0.815217391304348	225	15
chr1_.282	0.152173913043478	42	15
chr1_.283	0.815217391304348	225	15
chr1_.286	0.967391304347826	267	15
chr1_.295	0.931159420289855	257	15
chr1_.299	0.931159420289855	257	15
chr1_.300	0.931159420289855	257	15
chr1_.304	0.865942028985507	239	15
chr1_.308	0.865942028985507	239	15
chr1_.313	0.985507246376812	272	15
chr1_.318	0.985507246376812	272	15
chr1_.347	0.865942028985507	239	15
chr1_.352	0.115942028985507	32	15
chr1_.353	0.865942028985507	239	15
chr1_.354	0.0652173913043478	18	15
chr1_.356	0.115942028985507	32	15
chr1_.364	0.815217391304348	225	15
chr1_.368	0.815217391304348	225	15
chr1_.388	0.931159420289855	257	15
chr1_.391	0.865942028985507	239	15
chr1_.392	0.0652173913043478	18	15
chr1_.394	0.865942028985507	239	15
chr1_.399	0.865942028985507	239	15
chr1_.405	0.865942028985507	239	15
chr1_.410	0.985507246376812	272	15
chr1_.412	0.985507246376812	272	15
chr1_.417	0.815217391304348	225	15
chr1_.421	0.815217391304348	225	15
chr1_.422	0.865942028985507	239	15
chr1_.426	0.865942028985507	239	15
chr1_.429	0.967391304347826	267	15
chr1_.435	0.967391304347826	267	15
chr1_.442	0.815217391304348	225	15
chr1_.444	0.815217391304348	225	15
chr1_.446	0.815217391304348	225	15
chr1_.448	0.985507246376812	272	15
chr1_.449	0.0144927536231884	4	15
chr1_.451	0.865942028985507	239	15
chr1_.453	0.985507246376812	272	15
chr1_.454	0.0144927536231884	4	15
chr1_.458	0.036231884057971	10	15
chr1_.463	0.036231884057971	10	15
chr1_.465	0.815217391304348	225	15
chr1_.466	0.815217391304348	225	15
chr1_.469	0.815217391304348	225	15
chr1_.471	0.815217391304348	225	15
chr1_.473	0.815217391304348	225	15
chr1_.477	0.115942028985507	32	15
chr1_.481	0.931159420289855	257	15
chr1_.485	0.036231884057971	10	15
chr1_.488	0.985507246376812	272	15
chr1_.490	0.985507246376812	272	15
chr1_.500	1	276	15
chr1_.9	0.816176470588235	333	16
chr1_.12	0.816176470588235	333	16
chr1_.15	0.816176470588235	333	16
chr1_.19	0.816176470588235	333	16
chr1_.25	1	408	16
chr1_.27	1	408	16
chr1_.34	0.816176470588235	333	16
chr1_.38	0.816176470588235	333	16
chr1_.51	1	408	16
chr1_.54	0.0245098039215686	10	16
chr1_.60	0.958333333333333	391	16
chr1_.62	0.938725490196078	383	16
chr1_.63	0.901960784313726	368	16
chr1_.64	0.772058823529412	315	16
chr1_.71	0.816176470588235	333	16
chr1_.73	0.816176470588235	333	16
chr1_.75	0.816176470588235	333	16
chr1_.82	0.982843137254902	401	16
chr1_.84	0.982843137254902	401	16
chr1_.85	0.017156862745098	7	16
chr1_.91	1	408	16
chr1_.93	0.901960784313726	368	16
chr1_.97	0.901960784313726	368	16
chr1_.100	0.958333333333333	391	16
chr1_.102	0.813725490196078	332	16
chr1_.103	0.857843137254902	350	16
chr1_.105	1	408	16
chr1_.106	0.982843137254902	401	16
chr1_.107	0.857843137254902	350	16
chr1_.108	0.125	51	16
chr1_.113	0.125	51	16
chr1_.115	0.982843137254902	401	16
chr1_.124	0.857843137254902	350	16
chr1_.126	0.857843137254902	350	16
chr1_.141	1	408	16
chr1_.143	0.183823529411765	75	16
chr1_.144	0.772058823529412	315	16
chr1_.146	0.816176470588235	333	16
chr1_.147	0.0441176470588235	18	16
chr1_.149	1	408	16
chr1_.151	0.982843137254902	401	16
chr1_.153	1	408	16
chr1_.155	0.982843137254902	401	16
chr1_.156	0.938725490196078	383	16
chr1_.157	1	408	16
chr1_.169	0.816176470588235	333	16
chr1_.170	0.938725490196078	383	16
chr1_.175	0.816176470588235	333	16
chr1_.176	0.958333333333333	391	16
chr1_.180	0.0416666666666667	17	16
chr1_.181	1	408	16
chr1_.183	0.982843137254902	401	16
chr1_.185	0.816176470588235	333	16
chr1_.188	0.816176470588235	333	16
chr1_.189	0.982843137254902	401	16
chr1_.191	0.772058823529412	315	16
chr1_.194	1	408	16
chr1_.195	0.772058823529412	315	16
chr1_.196	0.21078431372549	86	16
chr1_.198	0.982843137254902	401	16
chr1_.200	0.0980392156862745	40	16
chr1_.201	0.901960784313726	368	16
chr1_.206	0.816176470588235	333	16
chr1_.208	0.816176470588235	333	16
chr1_.210	0.938725490196078	383	16
chr1_.214	0.938725490196078	383	16
chr1_.228	0.857843137254902	350	16
chr1_.230	0.857843137254902	350	16
chr1_.231	0.857843137254902	350	16
chr1_.234	0.857843137254902	350	16
chr1_.236	0.772058823529412	315	16
chr1_.256	1	408	16
chr1_.258	1	408	16
chr1_.261	1	408	16
chr1_.262	0.982843137254902	401	16
chr1_.263	1	408	16
chr1_.267	0.982843137254902	401	16
chr1_.268	0.958333333333333	391	16
chr1_.270	0.0245098039215686	10	16
chr1_.284	0.958333333333333	391	16
chr1_.285	0.0245098039215686	10	16
chr1_.286	0.958333333333333	391	16
chr1_.289	0.772058823529412	315	16
chr1_.293	0.772058823529412	315	16
chr1_.296	0.816176470588235	333	16
chr1_.298	0.982843137254902	401	16
chr1_.303	0.772058823529412	315	16
chr1_.304	0.772058823529412	315	16
chr1_.305	0.227941176470588	93	16
chr1_.310	0.958333333333333	391	16
chr1_.312	0.958333333333333	391	16
chr1_.314	1	408	16
chr1_.319	0.857843137254902	350	16
chr1_.322	0.857843137254902	350	16
chr1_.326	0.901960784313726	368	16
chr1_.328	0.901960784313726	368	16
chr1_.334	1	408	16
chr1_.340	0.772058823529412	315	16
chr1_.341	0.0857843137254902	35	16
chr1_.348	0.857843137254902	350	16
chr1_.350	0.21078431372549	86	16
chr1_.353	0.816176470588235	333	16
chr1_.354	0.166666666666667	68	16
chr1_.355	0.816176470588235	333	16
chr1_.362	0.938725490196078	383	16
chr1_.365	0.958333333333333	391	16
chr1_.371	0.100490196078431	41	16
chr1_.372	0.0441176470588235	18	16
chr1_.374	0.816176470588235	333	16
chr1_.377	0.901960784313726	368	16
chr1_.381	0.816176470588235	333	16
chr1_.383	0.816176470588235	333	16
chr1_.387	0.982843137254902	401	16
chr1_.389	0.772058823529412	315	16
chr1_.390	0.772058823529412	315	16
chr1_.392	0.982843137254902	401	16
chr1_.395	0.938725490196078	383	16
chr1_.396	0.0441176470588235	18	16
chr1_.398	0.982843137254902	401	16
chr1_.401	0.901960784313726	368	16
chr1_.413	0.857843137254902	350	16
chr1_.414	0.100490196078431	41	16
chr1_.416	0.857843137254902	350	16
chr1_.419	0.901960784313726	368	16
chr1_.420	0.958333333333333	391	16
chr1_.426	0.901960784313726	368	16
chr1_.429	0.982843137254902	401	16
chr1_.430	0.901960784313726	368	16
chr1_.432	0.982843137254902	401	16
chr1_.434	0.82843137254902	338	16
chr1_.437	0.901960784313726	368	16
chr1_.438	0.901960784313726	368	16
chr1_.445	0.0857843137254902	35	16
chr1_.448	0.816176470588235	333	16
chr1_.467	0.958333333333333	391	16
chr1_.469	0.017156862745098	7	16
chr1_.470	0.857843137254902	350	16
chr1_.472	0.017156862745098	7	16
chr1_.474	0.017156862745098	7	16
chr1_.476	0.958333333333333	391	16
chr1_.478	0.958333333333333	391	16
chr1_.481	0.901960784313726	368	16
chr1_.484	0.816176470588235	333	16
chr1_.486	0.901960784313726	368	16
chr1_.500	1	408	16
chr1_.17	0.825	231	17
chr1_.19	0.825	231	17
chr1_.20	0.9	252	17
chr1_.21	0.967857142857143	271	17
chr1_.22	0.9	252	17
chr1_.23	0.967857142857143	271	17
chr1_.26	0.825	231	17
chr1_.28	0.825	231	17
chr1_.32	0.825	231	17
chr1_.60	0.825	231	17
chr1_.63	0.110714285714286	31	17
chr1_.65	0.0678571428571429	19	17
chr1_.69	0.867857142857143	243	17
chr1_.77	0.867857142857143	243	17
chr1_.78	0.867857142857143	243	17
chr1_.81	0.867857142857143	243	17
chr1_.83	0.95	266	17
chr1_.85	0.0821428571428571	23	17
chr1_.86	0.867857142857143	243	17
chr1_.88	0.0321428571428571	9	17
chr1_.92	0.935714285714286	262	17
chr1_.93	0.825	231	17
chr1_.94	0.142857142857143	40	17
chr1_.97	0.967857142857143	271	17
chr1_.108	0.982142857142857	275	17
chr1_.110	0.0178571428571429	5	17
chr1_.112	1	280	17
chr1_.114	0.1	28	17
chr1_.115	0.867857142857143	243	17
chr1_.121	0.867857142857143	243	17
chr1_.125	0.9	252	17
chr1_.127	1	280	17
chr1_.130	1	280	17
chr1_.134	0.110714285714286	31	17
chr1_.135	0.825	231	17
chr1_.141	0.9	252	17
chr1_.145	0.9	252	17
chr1_.146	0.0678571428571429	19	17
chr1_.150	0.935714285714286	262	17
chr1_.158	0.9	252	17
chr1_.159	0.0357142857142857	10	17
chr1_.163	0.0357142857142857	10	17
chr1_.164	0.9	252	17
chr1_.171	0.867857142857143	243	17
chr1_.177	0.867857142857143	243	17
chr1_.178	0.0321428571428571	9	17
chr1_.181	1	280	17
chr1_.183	1	280	17
chr1_.188	1	280	17
chr1_.204	0.982142857142857	275	17
chr1_.206	0.982142857142857	275	17
chr1_.208	0.825	231	17
chr1_.213	1	280	17
chr1_.219	1	280	17
chr1_.220	0.867857142857143	243	17
chr1_.221	0.867857142857143	243	17
chr1_.250	0.935714285714286	262	17
chr1_.252	1	280	17
chr1_.257	1	280	17
chr1_.268	0.9	252	17
chr1_.271	0.9	252	17
chr1_.275	0.9	252	17
chr1_.277	0.9	252	17
chr1_.287	0.967857142857143	271	17
chr1_.289	0.882142857142857	247	17
chr1_.291	0.867857142857143	243	17
chr1_.293	0.982142857142857	275	17
chr1_.299	0.967857142857143	271	17
chr1_.301	0.0321428571428571	9	17
chr1_.302	0.825	231	17
chr1_.304	0.892857142857143	250	17
chr1_.305	0.0928571428571429	26	17
chr1_.306	0.825	231	17
chr1_.307	0.160714285714286	45	17
chr1_.324	0.9	252	17
chr1_.326	0.9	252	17
chr1_.327	1	280	17
chr1_.329	1	280	17
chr1_.337	0.825	231	17
chr1_.340	0.825	231	17
chr1_.342	0.825	231	17
chr1_.351	0.935714285714286	262	17
chr1_.353	0.935714285714286	262	17
chr1_.364	0.867857142857143	243	17
chr1_.367	0.867857142857143	243	17
chr1_.369	0.0321428571428571	9	17
chr1_.371	0.9	252	17
chr1_.374	0.9	252	17
chr1_.377	0.967857142857143	271	17
chr1_.382	0.967857142857143	271	17
chr1_.384	0.867857142857143	243	17
chr1_.390	1	280	17
chr1_.392	0.132142857142857	37	17
chr1_.394	0.0464285714285714	13	17
chr1_.395	0.935714285714286	262	17
chr1_.396	0.982142857142857	275	17
chr1_.397	0.867857142857143	243	17
chr1_.399	0.825	231	17
chr1_.401	0.982142857142857	275	17
chr1_.413	0.967857142857143	271	17
chr1_.426	1	280	17
chr1_.428	1	280	17
chr1_.431	0.9	252	17
chr1_.434	0.9	252	17
chr1_.445	0.967857142857143	271	17
chr1_.453	0.867857142857143	243	17
chr1_.455	0.867857142857143	243	17
chr1_.457	0.982142857142857	275	17
chr1_.459	0.982142857142857	275	17
chr1_.460	0.9	252	17
chr1_.466	0.825	231	17
chr1_.469	0.825	231	17
chr1_.473	0.867857142857143	243	17
chr1_.474	0.1	28	17
chr1_.475	0.867857142857143	243	17
chr1_.481	0.982142857142857	275	17
chr1_.485	0.982142857142857	275	17
chr1_.486	1	280	17
chr1_.491	1	280	17
chr1_.500	1	280	17
chr1_.2	0.0267379679144385	10	18
chr1_.9	0.812834224598931	304	18
chr1_.10	0.213903743315508	80	18
chr1_.14	0.786096256684492	294	18
chr1_.15	0.852941176470588	319	18
chr1_.17	0.852941176470588	319	18
chr1_.27	0.852941176470588	319	18
chr1_.32	0.0828877005347594	31	18
chr1_.34	0.0828877005347594	31	18
chr1_.44	0.962566844919786	360	18
chr1_.46	0.962566844919786	360	18
chr1_.48	1	374	18
chr1_.52	1	374	18
chr1_.60	0.901069518716578	337	18
chr1_.62	0.901069518716578	337	18
chr1_.67	1	374	18
chr1_.71	1	374	18
chr1_.74	0.0641711229946524	24	18
chr1_.78	0.935828877005348	350	18
chr1_.81	0.935828877005348	350	18
chr1_.84	1	374	18
chr1_.88	1	374	18
chr1_.90	0.962566844919786	360	18
chr1_.95	0.901069518716578	337	18
chr1_.98	0.852941176470588	319	18
chr1_.99	0.901069518716578	337	18
chr1_.101	1	374	18
chr1_.104	1	374	18
chr1_.107	0.962566844919786	360	18
chr1_.110	0.962566844919786	360	18
chr1_.134	0.852941176470588	319	18
chr1_.136	0.0828877005347594	31	18
chr1_.139	0.852941176470588	319	18
chr1_.140	1	374	18
chr1_.143	1	374	18
chr1_.149	0.962566844919786	360	18
chr1_.155	0.962566844919786	360	18
chr1_.156	0.0374331550802139	14	18
chr1_.160	0.0641711229946524	24	18
chr1_.163	0.935828877005348	350	18
chr1_.167	0.935828877005348	350	18
chr1_.169	0.935828877005348	350	18
chr1_.172	0.852941176470588	319	18
chr1_.175	0.962566844919786	360	18
chr1_.177	0.962566844919786	360	18
chr1_.186	0.962566844919786	360	18
chr1_.190	0.962566844919786	360	18
chr1_.193	1	374	18
chr1_.195	0.935828877005348	350	18
chr1_.197	1	374	18
chr1_.215	0.901069518716578	337	18
chr1_.218	0.852941176470588	319	18
chr1_.219	0.0989304812834225	37	18
chr1_.220	0.901069518716578	337	18
chr1_.222	1	374	18
chr1_.224	1	374	18
chr1_.225	1	374	18
chr1_.233	0.962566844919786	360	18
chr1_.238	0.0374331550802139	14	18
chr1_.239	1	374	18
chr1_.250	1	374	18
chr1_.255	0.935828877005348	350	18
chr1_.257	0.935828877005348	350	18
chr1_.262	0.962566844919786	360	18
chr1_.266	0.962566844919786	360	18
chr1_.279	0.786096256684492	294	18
chr1_.282	0.786096256684492	294	18
chr1_.286	0.786096256684492	294	18
chr1_.289	0.786096256684492	294	18
chr1_.304	0.962566844919786	360	18
chr1_.306	0.786096256684492	294	18
chr1_.307	0.0668449197860963	25	18
chr1_.308	0.89572192513369	335	18
chr1_.309	0.0668449197860963	25	18
chr1_.310	0.786096256684492	294	18
chr1_.316	0.0481283422459893	18	18
chr1_.317	0.901069518716578	337	18
chr1_.319	0.0347593582887701	13	18
chr1_.321	0.0641711229946524	24	18
chr1_.324	0.852941176470588	319	18
chr1_.327	0.147058823529412	55	18
chr1_.339	0.901069518716578	337	18
chr1_.341	0.901069518716578	337	18
chr1_.343	0.901069518716578	337	18
chr1_.345	0.901069518716578	337	18
chr1_.346	0.852941176470588	319	18
chr1_.351	1	374	18
chr1_.361	0.786096256684492	294	18
chr1_.365	1	374	18
chr1_.367	1	374	18
chr1_.368	1	374	18
chr1_.371	1	374	18
chr1_.372	0.901069518716578	337	18
chr1_.376	0.901069518716578	337	18
chr1_.387	0.786096256684492	294	18
chr1_.404	1	374	18
chr1_.408	0.933155080213904	349	18
chr1_.410	0.852941176470588	319	18
chr1_.413	0.901069518716578	337	18
chr1_.416	0.852941176470588	319	18
chr1_.417	0.147058823529412	55	18
chr1_.418	0.852941176470588	319	18
chr1_.420	0.147058823529412	55	18
chr1_.426	0.0668449197860963	25	18
chr1_.430	0.786096256684492	294	18
chr1_.440	0.852941176470588	319	18
chr1_.445	0.852941176470588	319	18
chr1_.446	0.852941176470588	319	18
chr1_.448	0.852941176470588	319	18
chr1_.454	1	374	18
chr1_.462	1	374	18
chr1_.464	1	374	18
chr1_.467	0.935828877005348	350	18
chr1_.471	0.852941176470588	319	18
chr1_.473	0.213903743315508	80	18
chr1_.474	1	374	18
chr1_.475	0.213903743315508	80	18
chr1_.480	0.852941176470588	319	18
chr1_.488	1	374	18
chr1_.492	1	374	18
chr1_.497	1	374	18
chr1_.499	0.213903743315508	80	18
chr1_.500	1	374	18
chr1_.7	0.902208201892745	286	19
chr1_.12	0.902208201892745	286	19
chr1_.38	0.839116719242902	266	19
chr1_.41	1	317	19
chr1_.42	0.839116719242902	266	19
chr1_.48	1	317	19
chr1_.67	1	317	19
chr1_.69	1	317	19
chr1_.90	0.766561514195584	243	19
chr1_.93	0.766561514195584	243	19
chr1_.94	0.766561514195584	243	19
chr1_.96	0.936908517350158	297	19
chr1_.99	0.766561514195584	243	19
chr1_.101	0.936908517350158	297	19
chr1_.108	0.766561514195584	243	19
chr1_.119	1	317	19
chr1_.124	0.936908517350158	297	19
chr1_.125	1	317	19
chr1_.126	0.0347003154574132	11	19
chr1_.127	0.902208201892745	286	19
chr1_.135	0.766561514195584	243	19
chr1_.137	0.766561514195584	243	19
chr1_.139	0.766561514195584	243	19
chr1_.147	0.766561514195584	243	19
chr1_.148	0.233438485804416	74	19
chr1_.152	1	317	19
chr1_.169	0.936908517350158	297	19
chr1_.170	0.766561514195584	243	19
chr1_.172	0.170347003154574	54	19
chr1_.180	0.839116719242902	266	19
chr1_.182	0.766561514195584	243	19
chr1_.184	0.839116719242902	266	19
chr1_.186	0.766561514195584	243	19
chr1_.192	0.839116719242902	266	19
chr1_.195	0.839116719242902	266	19
chr1_.231	0.936908517350158	297	19
chr1_.232	0.766561514195584	243	19
chr1_.234	0.936908517350158	297	19
chr1_.240	0.936908517350158	297	19
chr1_.246	0.936908517350158	297	19
chr1_.249	0.902208201892745	286	19
chr1_.251	0.902208201892745	286	19
chr1_.253	0.936908517350158	297	19
chr1_.257	0.0347003154574132	11	19
chr1_.260	0.902208201892745	286	19
chr1_.290	0.946372239747634	300	19
chr1_.294	0.946372239747634	300	19
chr1_.296	0.766561514195584	243	19
chr1_.301	0.0630914826498423	20	19
chr1_.302	0.766561514195584	243	19
chr1_.304	0.766561514195584	243	19
chr1_.308	0.0630914826498423	20	19
chr1_.312	0.829652996845426	263	19
chr1_.316	0.0977917981072555	31	19
chr1_.317	0.839116719242902	266	19
chr1_.318	0.936908517350158	297	19
chr1_.322	0.839116719242902	266	19
chr1_.335	0.766561514195584	243	19
chr1_.339	0.766561514195584	243	19
chr1_.352	1	317	19
chr1_.354	1	317	19
chr1_.356	0.902208201892745	286	19
chr1_.358	0.839116719242902	266	19
chr1_.359	0.0630914826498423	20	19
chr1_.360	0.839116719242902	266	19
chr1_.362	0.946372239747634	300	19
chr1_.365	0.0536277602523659	17	19
chr1_.366	0.946372239747634	300	19
chr1_.368	0.839116719242902	266	19
chr1_.369	0.0536277602523659	17	19
chr1_.370	0.107255520504732	34	19
chr1_.371	0.839116719242902	266	19
chr1_.372	0.902208201892745	286	19
chr1_.373	0.0441640378548896	14	19
chr1_.375	0.0441640378548896	14	19
chr1_.377	0.936908517350158	297	19
chr1_.380	0.936908517350158	297	19
chr1_.382	0.839116719242902	266	19
chr1_.383	0.936908517350158	297	19
chr1_.384	0.839116719242902	266	19
chr1_.393	1	317	19
chr1_.395	1	317	19
chr1_.399	0.936908517350158	297	19
chr1_.403	0.936908517350158	297	19
chr1_.408	0.936908517350158	297	19
chr1_.410	0.936908517350158	297	19
chr1_.412	0.936908517350158	297	19
chr1_.415	0.936908517350158	297	19
chr1_.420	0.946372239747634	300	19
chr1_.422	0.946372239747634	300	19
chr1_.449	0.946372239747634	300	19
chr1_.451	0.946372239747634	300	19
chr1_.452	0.946372239747634	300	19
chr1_.453	0.902208201892745	286	19
chr1_.470	0.936908517350158	297	19
chr1_.472	0.936908517350158	297	19
chr1_.476	0.902208201892745	286	19
chr1_.478	0.902208201892745	286	19
chr1_.480	0.839116719242902	266	19
chr1_.482	0.839116719242902	266	19
chr1_.497	0.0441640378548896	14	19
chr1_.498	0.902208201892745	286	19
chr1_.499	0.946372239747634	300	19
chr1_.500	1	317	19
chr1_.3	0.951851851851852	257	20
chr1_.7	0.951851851851852	257	20
chr1_.25	0.951851851851852	257	20
chr1_.28	0.951851851851852	257	20
chr1_.30	0.951851851851852	257	20
chr1_.35	0.87037037037037	235	20
chr1_.37	0.87037037037037	235	20
chr1_.59	0.87037037037037	235	20
chr1_.62	0.92962962962963	251	20
chr1_.70	0.814814814814815	220	20
chr1_.72	0.814814814814815	220	20
chr1_.74	0.796296296296296	215	20
chr1_.85	0.133333333333333	36	20
chr1_.87	0.133333333333333	36	20
chr1_.93	1	270	20
chr1_.106	0.92962962962963	251	20
chr1_.108	0.87037037037037	235	20
chr1_.110	0.0740740740740741	20	20
chr1_.112	1	270	20
chr1_.114	1	270	20
chr1_.145	0.951851851851852	257	20
chr1_.149	0.0814814814814815	22	20
chr1_.150	0.87037037037037	235	20
chr1_.155	0.951851851851852	257	20
chr1_.165	0.87037037037037	235	20
chr1_.167	0.87037037037037	235	20
chr1_.169	0.87037037037037	235	20
chr1_.183	0.951851851851852	257	20
chr1_.185	0.97037037037037	262	20
chr1_.188	0.97037037037037	262	20
chr1_.199	0.796296296296296	215	20
chr1_.202	0.796296296296296	215	20
chr1_.212	0.87037037037037	235	20
chr1_.214	0.87037037037037	235	20
chr1_.237	0.796296296296296	215	20
chr1_.242	0.796296296296296	215	20
chr1_.245	0.92962962962963	251	20
chr1_.256	0.92962962962963	251	20
chr1_.277	1	270	20
chr1_.280	1	270	20
chr1_.286	1	270	20
chr1_.289	0.87037037037037	235	20
chr1_.290	0.951851851851852	257	20
chr1_.292	0.0185185185185185	5	20
chr1_.296	0.97037037037037	262	20
chr1_.303	0.87037037037037	235	20
chr1_.305	0.796296296296296	215	20
chr1_.308	0.87037037037037	235	20
chr1_.309	0.796296296296296	215	20
chr1_.326	0.92962962962963	251	20
chr1_.328	0.92962962962963	251	20
chr1_.380	0.92962962962963	251	20
chr1_.386	0.92962962962963	251	20
chr1_.399	1	270	20
chr1_.400	0.0740740740740741	20	20
chr1_.401	0.92962962962963	251	20
chr1_.403	0.12962962962963	35	20
chr1_.404	0.87037037037037	235	20
chr1_.412	0.97037037037037	262	20
chr1_.417	0.97037037037037	262	20
chr1_.445	0.92962962962963	251	20
chr1_.455	0.92962962962963	251	20
chr1_.478	0.951851851851852	257	20
chr1_.480	0.0814814814814815	22	20
chr1_.484	0.87037037037037	235	20
chr1_.488	0.796296296296296	215	20
chr1_.489	0.97037037037037	262	20
chr1_.492	0.796296296296296	215	20
chr1_.493	0.87037037037037	235	20
chr1_.495	0.87037037037037	235	20
chr1_.498	0.97037037037037	262	20
chr1_.500	1	270	20
chr1_.2	1	239	21
chr1_.3	0.895397489539749	214	21
chr1_.5	1	239	21
chr1_.7	1	239	21
chr1_.8	0.0376569037656904	9	21
chr1_.15	0.878661087866109	210	21
chr1_.16	0.824267782426778	197	21
chr1_.17	0.928870292887029	222	21
chr1_.20	0.874476987447699	209	21
chr1_.22	0.874476987447699	209	21
chr1_.33	0.895397489539749	214	21
chr1_.35	0.895397489539749	214	21
chr1_.42	0.0209205020920502	5	21
chr1_.44	0.0209205020920502	5	21
chr1_.48	0.824267782426778	197	21
chr1_.51	0.824267782426778	197	21
chr1_.52	0.824267782426778	197	21
