CNV	freq	event_N	Nth_simu
chr1_.280	0.242105263157895	46	16
chr1_.282	0.242105263157895	46	16
chr1_.286	0.4	76	16
chr1_.289	0.4	76	16
chr1_.291	0.4	76	16
chr1_.293	0.4	76	16
chr1_.294	0.6	114	16
chr1_.296	0.6	114	16
chr1_.298	0.447368421052632	85	16
chr1_.300	0.157894736842105	30	16
chr1_.302	0.447368421052632	85	16
chr1_.303	0.394736842105263	75	16
chr1_.304	0.242105263157895	46	16
chr1_.306	0.447368421052632	85	16
chr1_.308	0.205263157894737	39	16
chr1_.315	0.6	114	16
chr1_.321	0.242105263157895	46	16
chr1_.322	0.6	114	16
chr1_.325	0.242105263157895	46	16
chr1_.332	0.157894736842105	30	16
chr1_.333	0.205263157894737	39	16
chr1_.334	0.157894736842105	30	16
chr1_.335	0.842105263157895	160	16
chr1_.338	1	190	16
chr1_.342	0.242105263157895	46	16
chr1_.343	1	190	16
chr1_.344	0.242105263157895	46	16
chr1_.346	1	190	16
chr1_.347	0.205263157894737	39	16
chr1_.350	0.205263157894737	39	16
chr1_.352	0.4	76	16
chr1_.357	0.178947368421053	34	16
chr1_.360	0.336842105263158	64	16
chr1_.361	0.215789473684211	41	16
chr1_.364	0.157894736842105	30	16
chr1_.367	0.215789473684211	41	16
chr1_.376	0.205263157894737	39	16
chr1_.378	0.205263157894737	39	16
chr1_.380	0.447368421052632	85	16
chr1_.383	0.205263157894737	39	16
chr1_.384	0.242105263157895	46	16
chr1_.385	0.205263157894737	39	16
chr1_.386	0.242105263157895	46	16
chr1_.393	0.242105263157895	46	16
chr1_.395	0.242105263157895	46	16
chr1_.396	0.4	76	16
chr1_.397	0.242105263157895	46	16
chr1_.398	0.178947368421053	34	16
chr1_.400	0.4	76	16
chr1_.401	0.178947368421053	34	16
chr1_.403	0.447368421052632	85	16
chr1_.407	0.205263157894737	39	16
chr1_.408	0.242105263157895	46	16
chr1_.409	0.157894736842105	30	16
chr1_.412	0.242105263157895	46	16
chr1_.413	0.215789473684211	41	16
chr1_.415	0.215789473684211	41	16
chr1_.426	0.394736842105263	75	16
chr1_.428	0.552631578947368	105	16
chr1_.433	0.215789473684211	41	16
chr1_.439	0.242105263157895	46	16
chr1_.440	0.215789473684211	41	16
chr1_.441	0.242105263157895	46	16
chr1_.448	0.157894736842105	30	16
chr1_.454	0.178947368421053	34	16
chr1_.459	0.394736842105263	75	16
chr1_.468	0.6	114	16
chr1_.469	0.242105263157895	46	16
chr1_.470	0.394736842105263	75	16
chr1_.472	0.421052631578947	80	16
chr1_.473	0.242105263157895	46	16
chr1_.474	0.394736842105263	75	16
chr1_.476	0.205263157894737	39	16
chr1_.483	0.215789473684211	41	16
chr1_.486	0.4	76	16
chr1_.493	0.157894736842105	30	16
chr1_.497	0.605263157894737	115	16
chr1_.499	0.205263157894737	39	16
chr1_.500	1	190	16
chr1_.6	1	199	17
chr1_.11	1	199	17
chr1_.15	0.417085427135678	83	17
chr1_.17	0.582914572864322	116	17
chr1_.19	0.582914572864322	116	17
chr1_.21	0.175879396984925	35	17
chr1_.26	0.417085427135678	83	17
chr1_.28	0.653266331658292	130	17
chr1_.29	0.175879396984925	35	17
chr1_.30	0.407035175879397	81	17
chr1_.33	0.175879396984925	35	17
chr1_.38	0.824120603015075	164	17
chr1_.39	0.175879396984925	35	17
chr1_.41	0.175879396984925	35	17
chr1_.42	1	199	17
chr1_.43	0.175879396984925	35	17
chr1_.44	0.417085427135678	83	17
chr1_.47	1	199	17
chr1_.49	1	199	17
chr1_.58	0.582914572864322	116	17
chr1_.62	0.175879396984925	35	17
chr1_.66	0.231155778894472	46	17
chr1_.69	0.175879396984925	35	17
chr1_.70	0.170854271356784	34	17
chr1_.71	0.175879396984925	35	17
chr1_.75	0.175879396984925	35	17
chr1_.76	0.417085427135678	83	17
chr1_.81	0.170854271356784	34	17
chr1_.85	0.170854271356784	34	17
chr1_.93	0.175879396984925	35	17
chr1_.94	0.407035175879397	81	17
chr1_.95	0.175879396984925	35	17
chr1_.97	0.653266331658292	130	17
chr1_.99	0.422110552763819	84	17
chr1_.101	0.246231155778894	49	17
chr1_.102	0.175879396984925	35	17
chr1_.105	0.175879396984925	35	17
chr1_.109	0.477386934673367	95	17
chr1_.110	0.246231155778894	49	17
chr1_.111	0.477386934673367	95	17
chr1_.112	0.477386934673367	95	17
chr1_.115	0.592964824120603	118	17
chr1_.116	0.407035175879397	81	17
chr1_.117	0.246231155778894	49	17
chr1_.118	0.407035175879397	81	17
chr1_.119	0.417085427135678	83	17
chr1_.122	0.582914572864322	116	17
chr1_.127	0.246231155778894	49	17
chr1_.128	0.407035175879397	81	17
chr1_.130	0.246231155778894	49	17
chr1_.131	0.175879396984925	35	17
chr1_.133	0.407035175879397	81	17
chr1_.134	1	199	17
chr1_.136	0.592964824120603	118	17
chr1_.137	0.175879396984925	35	17
chr1_.138	0.582914572864322	116	17
chr1_.139	0.417085427135678	83	17
chr1_.140	0.170854271356784	34	17
chr1_.141	0.231155778894472	46	17
chr1_.142	0.246231155778894	49	17
chr1_.143	0.231155778894472	46	17
chr1_.144	0.592964824120603	118	17
chr1_.146	0.417085427135678	83	17
chr1_.147	0.582914572864322	116	17
chr1_.152	0.582914572864322	116	17
chr1_.154	0.417085427135678	83	17
chr1_.159	0.417085427135678	83	17
chr1_.164	0.231155778894472	46	17
chr1_.168	0.231155778894472	46	17
chr1_.171	0.170854271356784	34	17
chr1_.174	0.170854271356784	34	17
chr1_.180	0.346733668341709	69	17
chr1_.183	0.346733668341709	69	17
chr1_.188	0.246231155778894	49	17
chr1_.189	0.753768844221106	150	17
chr1_.192	0.582914572864322	116	17
chr1_.195	0.417085427135678	83	17
chr1_.197	0.246231155778894	49	17
chr1_.200	0.246231155778894	49	17
chr1_.205	0.246231155778894	49	17
chr1_.208	0.170854271356784	34	17
chr1_.212	0.170854271356784	34	17
chr1_.215	0.407035175879397	81	17
chr1_.217	0.246231155778894	49	17
chr1_.219	0.653266331658292	130	17
chr1_.224	0.407035175879397	81	17
chr1_.225	0.407035175879397	81	17
chr1_.226	0.231155778894472	46	17
chr1_.227	0.417085427135678	83	17
chr1_.228	0.175879396984925	35	17
chr1_.229	0.407035175879397	81	17
chr1_.231	0.246231155778894	49	17
chr1_.232	0.346733668341709	69	17
chr1_.233	0.407035175879397	81	17
chr1_.235	0.246231155778894	49	17
chr1_.236	0.422110552763819	84	17
chr1_.237	0.246231155778894	49	17
chr1_.238	0.246231155778894	49	17
chr1_.239	0.246231155778894	49	17
chr1_.240	0.175879396984925	35	17
chr1_.241	0.417085427135678	83	17
chr1_.244	0.351758793969849	70	17
chr1_.254	0.246231155778894	49	17
chr1_.260	0.246231155778894	49	17
chr1_.261	0.175879396984925	35	17
chr1_.265	0.175879396984925	35	17
chr1_.266	0.231155778894472	46	17
chr1_.267	0.246231155778894	49	17
chr1_.270	0.231155778894472	46	17
chr1_.272	1	199	17
chr1_.275	1	199	17
chr1_.276	0.582914572864322	116	17
chr1_.278	0.170854271356784	34	17
chr1_.281	0.417085427135678	83	17
chr1_.283	0.175879396984925	35	17
chr1_.285	0.417085427135678	83	17
chr1_.291	0.824120603015075	164	17
chr1_.294	0.592964824120603	118	17
chr1_.297	0.407035175879397	81	17
chr1_.299	0.175879396984925	35	17
chr1_.311	0.246231155778894	49	17
chr1_.313	0.175879396984925	35	17
chr1_.314	0.175879396984925	35	17
chr1_.315	0.246231155778894	49	17
chr1_.316	0.175879396984925	35	17
chr1_.319	0.422110552763819	84	17
chr1_.321	0.175879396984925	35	17
chr1_.322	0.246231155778894	49	17
chr1_.325	0.170854271356784	34	17
chr1_.332	0.170854271356784	34	17
chr1_.336	0.592964824120603	118	17
chr1_.337	0.582914572864322	116	17
chr1_.338	1	199	17
chr1_.340	0.417085427135678	83	17
chr1_.341	0.175879396984925	35	17
chr1_.347	0.592964824120603	118	17
chr1_.349	0.407035175879397	81	17
chr1_.351	0.824120603015075	164	17
chr1_.354	0.582914572864322	116	17
chr1_.356	0.582914572864322	116	17
chr1_.359	0.175879396984925	35	17
chr1_.365	0.231155778894472	46	17
chr1_.369	0.231155778894472	46	17
chr1_.371	0.170854271356784	34	17
chr1_.372	0.175879396984925	35	17
chr1_.373	0.829145728643216	165	17
chr1_.374	0.175879396984925	35	17
chr1_.375	1	199	17
chr1_.376	0.175879396984925	35	17
chr1_.382	0.175879396984925	35	17
chr1_.390	0.407035175879397	81	17
chr1_.395	0.175879396984925	35	17
chr1_.396	0.407035175879397	81	17
chr1_.398	0.407035175879397	81	17
chr1_.400	0.246231155778894	49	17
chr1_.404	0.246231155778894	49	17
chr1_.406	0.175879396984925	35	17
chr1_.408	1	199	17
chr1_.413	0.175879396984925	35	17
chr1_.422	0.175879396984925	35	17
chr1_.425	0.582914572864322	116	17
chr1_.432	0.246231155778894	49	17
chr1_.435	0.246231155778894	49	17
chr1_.436	0.170854271356784	34	17
chr1_.438	0.170854271356784	34	17
chr1_.451	0.477386934673367	95	17
chr1_.453	0.175879396984925	35	17
chr1_.454	0.175879396984925	35	17
chr1_.455	0.170854271356784	34	17
chr1_.457	0.231155778894472	46	17
chr1_.458	0.175879396984925	35	17
chr1_.459	0.824120603015075	164	17
chr1_.461	0.246231155778894	49	17
chr1_.462	0.246231155778894	49	17
chr1_.464	0.175879396984925	35	17
chr1_.467	0.175879396984925	35	17
chr1_.471	0.175879396984925	35	17
chr1_.472	0.170854271356784	34	17
chr1_.474	0.246231155778894	49	17
chr1_.480	0.417085427135678	83	17
chr1_.494	0.246231155778894	49	17
chr1_.496	0.246231155778894	49	17
chr1_.500	1	199	17
chr1_.2	0.185567010309278	36	18
chr1_.10	0.814432989690722	158	18
chr1_.11	0.814432989690722	158	18
chr1_.14	0.814432989690722	158	18
chr1_.20	0.448453608247423	87	18
chr1_.24	0.154639175257732	30	18
chr1_.26	0.206185567010309	40	18
chr1_.28	0.396907216494845	77	18
chr1_.31	0.242268041237113	47	18
chr1_.33	0.185567010309278	36	18
chr1_.34	0.242268041237113	47	18
chr1_.36	0.242268041237113	47	18
chr1_.37	0.185567010309278	36	18
chr1_.38	0.242268041237113	47	18
chr1_.41	0.242268041237113	47	18
chr1_.45	0.154639175257732	30	18
chr1_.46	0.206185567010309	40	18
chr1_.48	0.154639175257732	30	18
chr1_.50	0.391752577319588	76	18
chr1_.53	0.185567010309278	36	18
chr1_.55	0.185567010309278	36	18
chr1_.70	0.206185567010309	40	18
chr1_.71	0.211340206185567	41	18
chr1_.73	0.417525773195876	81	18
chr1_.79	0.211340206185567	41	18
chr1_.81	0.211340206185567	41	18
chr1_.84	0.185567010309278	36	18
chr1_.88	0.185567010309278	36	18
chr1_.89	1	194	18
chr1_.92	0.814432989690722	158	18
chr1_.94	1	194	18
chr1_.99	0.242268041237113	47	18
chr1_.102	0.206185567010309	40	18
chr1_.105	0.185567010309278	36	18
chr1_.107	0.185567010309278	36	18
chr1_.109	0.206185567010309	40	18
chr1_.112	0.206185567010309	40	18
chr1_.113	0.154639175257732	30	18
chr1_.118	0.185567010309278	36	18
chr1_.120	0.448453608247423	87	18
chr1_.121	0.365979381443299	71	18
chr1_.123	0.365979381443299	71	18
chr1_.124	0.448453608247423	87	18
chr1_.125	0.185567010309278	36	18
chr1_.127	0.185567010309278	36	18
chr1_.128	0.365979381443299	71	18
chr1_.136	0.154639175257732	30	18
chr1_.137	0.65979381443299	128	18
chr1_.138	0.154639175257732	30	18
chr1_.139	0.814432989690722	158	18
chr1_.141	0.206185567010309	40	18
chr1_.142	0.448453608247423	87	18
chr1_.143	0.448453608247423	87	18
chr1_.151	0.448453608247423	87	18
chr1_.156	0.65979381443299	128	18
chr1_.160	0.211340206185567	41	18
chr1_.176	0.185567010309278	36	18
chr1_.179	0.185567010309278	36	18
chr1_.180	0.242268041237113	47	18
chr1_.181	0.206185567010309	40	18
chr1_.184	0.448453608247423	87	18
chr1_.187	0.206185567010309	40	18
chr1_.188	0.814432989690722	158	18
chr1_.190	0.185567010309278	36	18
chr1_.191	1	194	18
chr1_.192	0.154639175257732	30	18
chr1_.193	0.211340206185567	41	18
chr1_.200	0.365979381443299	71	18
chr1_.202	0.206185567010309	40	18
chr1_.205	0.572164948453608	111	18
chr1_.213	0.206185567010309	40	18
chr1_.214	1	194	18
chr1_.215	0.448453608247423	87	18
chr1_.217	1	194	18
chr1_.219	1	194	18
chr1_.222	0.154639175257732	30	18
chr1_.224	0.154639175257732	30	18
chr1_.229	0.391752577319588	76	18
chr1_.231	0.206185567010309	40	18
chr1_.233	0.185567010309278	36	18
chr1_.234	0.206185567010309	40	18
chr1_.235	0.206185567010309	40	18
chr1_.236	0.185567010309278	36	18
chr1_.241	0.448453608247423	87	18
chr1_.242	0.211340206185567	41	18
chr1_.243	0.242268041237113	47	18
chr1_.244	0.417525773195876	81	18
chr1_.245	0.211340206185567	41	18
chr1_.247	0.211340206185567	41	18
chr1_.251	0.242268041237113	47	18
chr1_.254	0.185567010309278	36	18
chr1_.255	0.448453608247423	87	18
chr1_.256	0.185567010309278	36	18
chr1_.260	0.634020618556701	123	18
chr1_.272	0.185567010309278	36	18
chr1_.276	0.154639175257732	30	18
chr1_.280	0.185567010309278	36	18
chr1_.282	0.185567010309278	36	18
chr1_.285	0.154639175257732	30	18
chr1_.286	0.185567010309278	36	18
chr1_.305	0.242268041237113	47	18
chr1_.308	0.242268041237113	47	18
chr1_.319	0.242268041237113	47	18
chr1_.320	0.757731958762887	147	18
chr1_.325	0.242268041237113	47	18
chr1_.336	0.185567010309278	36	18
chr1_.338	0.242268041237113	47	18
chr1_.339	0.572164948453608	111	18
chr1_.340	0.427835051546392	83	18
chr1_.341	0.242268041237113	47	18
chr1_.343	0.814432989690722	158	18
chr1_.347	0.814432989690722	158	18
chr1_.348	0.814432989690722	158	18
chr1_.349	0.814432989690722	158	18
chr1_.350	0.814432989690722	158	18
chr1_.356	1	194	18
chr1_.358	0.185567010309278	36	18
chr1_.362	1	194	18
chr1_.363	0.242268041237113	47	18
chr1_.364	0.34020618556701	66	18
chr1_.366	0.154639175257732	30	18
chr1_.370	0.242268041237113	47	18
chr1_.373	0.206185567010309	40	18
chr1_.387	0.185567010309278	36	18
chr1_.390	0.814432989690722	158	18
chr1_.393	0.185567010309278	36	18
chr1_.394	0.814432989690722	158	18
chr1_.398	0.185567010309278	36	18
chr1_.403	0.365979381443299	71	18
chr1_.405	0.365979381443299	71	18
chr1_.406	0.634020618556701	123	18
chr1_.407	0.365979381443299	71	18
chr1_.408	0.814432989690722	158	18
chr1_.410	0.211340206185567	41	18
chr1_.412	0.396907216494845	77	18
chr1_.420	0.608247422680412	118	18
chr1_.421	0.185567010309278	36	18
chr1_.424	0.365979381443299	71	18
chr1_.425	0.448453608247423	87	18
chr1_.428	0.448453608247423	87	18
chr1_.432	1	194	18
chr1_.434	0.185567010309278	36	18
chr1_.435	0.185567010309278	36	18
chr1_.437	0.448453608247423	87	18
chr1_.439	0.448453608247423	87	18
chr1_.441	0.185567010309278	36	18
chr1_.444	0.448453608247423	87	18
chr1_.448	0.814432989690722	158	18
chr1_.449	0.185567010309278	36	18
chr1_.450	0.365979381443299	71	18
chr1_.452	0.814432989690722	158	18
chr1_.453	0.154639175257732	30	18
chr1_.454	1	194	18
chr1_.455	0.154639175257732	30	18
chr1_.456	0.206185567010309	40	18
chr1_.458	0.185567010309278	36	18
chr1_.465	0.814432989690722	158	18
chr1_.468	0.185567010309278	36	18
chr1_.469	0.211340206185567	41	18
chr1_.470	0.603092783505155	117	18
chr1_.471	0.185567010309278	36	18
chr1_.475	0.448453608247423	87	18
chr1_.478	0.448453608247423	87	18
chr1_.481	0.206185567010309	40	18
chr1_.483	0.448453608247423	87	18
chr1_.485	0.448453608247423	87	18
chr1_.487	0.185567010309278	36	18
chr1_.489	0.185567010309278	36	18
chr1_.497	0.242268041237113	47	18
chr1_.500	1	194	18
chr1_.5	0.196078431372549	40	19
chr1_.6	0.372549019607843	76	19
chr1_.8	0.196078431372549	40	19
chr1_.14	0.411764705882353	84	19
chr1_.17	0.225490196078431	46	19
chr1_.18	0.372549019607843	76	19
chr1_.23	0.186274509803922	38	19
chr1_.25	0.186274509803922	38	19
chr1_.27	0.196078431372549	40	19
chr1_.29	0.186274509803922	38	19
chr1_.30	0.186274509803922	38	19
chr1_.31	0.372549019607843	76	19
chr1_.33	0.186274509803922	38	19
chr1_.34	0.186274509803922	38	19
chr1_.35	0.186274509803922	38	19
chr1_.38	0.627450980392157	128	19
chr1_.39	0.196078431372549	40	19
chr1_.41	0.627450980392157	128	19
chr1_.42	0.225490196078431	46	19
chr1_.43	0.568627450980392	116	19
chr1_.44	0.225490196078431	46	19
chr1_.45	0.411764705882353	84	19
chr1_.46	0.186274509803922	38	19
chr1_.47	0.225490196078431	46	19
chr1_.48	0.774509803921569	158	19
chr1_.52	1	204	19
chr1_.55	0.205882352941176	42	19
chr1_.57	0.186274509803922	38	19
chr1_.59	0.627450980392157	128	19
chr1_.61	1	204	19
chr1_.62	0.588235294117647	120	19
chr1_.63	0.372549019607843	76	19
chr1_.64	0.588235294117647	120	19
chr1_.67	0.186274509803922	38	19
chr1_.69	0.401960784313726	82	19
chr1_.72	0.186274509803922	38	19
chr1_.75	0.627450980392157	128	19
chr1_.77	0.627450980392157	128	19
chr1_.78	0.186274509803922	38	19
chr1_.82	0.401960784313726	82	19
chr1_.84	0.401960784313726	82	19
chr1_.88	0.196078431372549	40	19
chr1_.94	0.225490196078431	46	19
chr1_.97	0.205882352941176	42	19
chr1_.100	0.225490196078431	46	19
chr1_.104	0.627450980392157	128	19
chr1_.106	0.627450980392157	128	19
chr1_.111	0.225490196078431	46	19
chr1_.112	0.372549019607843	76	19
chr1_.115	0.372549019607843	76	19
chr1_.116	0.225490196078431	46	19
chr1_.121	1	204	19
chr1_.126	1	204	19
chr1_.139	0.205882352941176	42	19
chr1_.142	0.205882352941176	42	19
chr1_.143	1	204	19
chr1_.147	1	204	19
chr1_.152	0.186274509803922	38	19
chr1_.156	0.627450980392157	128	19
chr1_.158	0.627450980392157	128	19
chr1_.159	0.627450980392157	128	19
chr1_.160	0.186274509803922	38	19
chr1_.161	0.627450980392157	128	19
chr1_.162	0.225490196078431	46	19
chr1_.163	0.186274509803922	38	19
chr1_.167	0.225490196078431	46	19
chr1_.186	0.205882352941176	42	19
chr1_.187	0.205882352941176	42	19
chr1_.188	0.196078431372549	40	19
chr1_.189	0.186274509803922	38	19
chr1_.194	0.813725490196078	166	19
chr1_.197	0.225490196078431	46	19
chr1_.202	0.196078431372549	40	19
chr1_.206	0.196078431372549	40	19
chr1_.207	0.42156862745098	86	19
chr1_.212	0.225490196078431	46	19
chr1_.213	0.196078431372549	40	19
chr1_.216	0.392156862745098	80	19
chr1_.218	0.196078431372549	40	19
chr1_.219	0.186274509803922	38	19
chr1_.220	0.205882352941176	42	19
chr1_.222	0.186274509803922	38	19
chr1_.227	0.411764705882353	84	19
chr1_.229	0.225490196078431	46	19
chr1_.232	0.372549019607843	76	19
chr1_.234	0.372549019607843	76	19
chr1_.239	0.372549019607843	76	19
chr1_.241	0.372549019607843	76	19
chr1_.242	0.186274509803922	38	19
chr1_.243	0.627450980392157	128	19
chr1_.246	1	204	19
chr1_.247	0.225490196078431	46	19
chr1_.249	0.598039215686274	122	19
chr1_.250	0.225490196078431	46	19
chr1_.254	0.411764705882353	84	19
chr1_.259	0.186274509803922	38	19
chr1_.260	0.372549019607843	76	19
chr1_.264	0.372549019607843	76	19
chr1_.270	0.186274509803922	38	19
chr1_.272	0.372549019607843	76	19
chr1_.274	0.186274509803922	38	19
chr1_.286	0.225490196078431	46	19
chr1_.288	0.627450980392157	128	19
chr1_.291	0.205882352941176	42	19
chr1_.294	0.627450980392157	128	19
chr1_.298	0.42156862745098	86	19
chr1_.302	0.42156862745098	86	19
chr1_.304	0.225490196078431	46	19
chr1_.307	0.225490196078431	46	19
chr1_.310	0.196078431372549	40	19
chr1_.312	0.196078431372549	40	19
chr1_.317	1	204	19
chr1_.320	0.627450980392157	128	19
chr1_.321	0.598039215686274	122	19
chr1_.326	0.588235294117647	120	19
chr1_.328	0.627450980392157	128	19
chr1_.332	0.186274509803922	38	19
chr1_.334	0.196078431372549	40	19
chr1_.339	0.196078431372549	40	19
chr1_.343	0.205882352941176	42	19
chr1_.346	0.205882352941176	42	19
chr1_.349	0.205882352941176	42	19
chr1_.350	0.794117647058823	162	19
chr1_.352	0.392156862745098	80	19
chr1_.354	0.392156862745098	80	19
chr1_.355	0.607843137254902	124	19
chr1_.356	0.186274509803922	38	19
chr1_.363	0.186274509803922	38	19
chr1_.372	1	204	19
chr1_.375	0.774509803921569	158	19
chr1_.378	0.225490196078431	46	19
chr1_.382	0.196078431372549	40	19
chr1_.386	0.196078431372549	40	19
chr1_.404	0.225490196078431	46	19
chr1_.408	0.186274509803922	38	19
chr1_.411	0.186274509803922	38	19
chr1_.422	0.401960784313726	82	19
chr1_.424	0.205882352941176	42	19
chr1_.425	0.401960784313726	82	19
chr1_.426	0.372549019607843	76	19
chr1_.428	0.372549019607843	76	19
chr1_.429	0.588235294117647	120	19
chr1_.430	0.196078431372549	40	19
chr1_.434	0.588235294117647	120	19
chr1_.438	0.401960784313726	82	19
chr1_.443	0.225490196078431	46	19
chr1_.444	0.372549019607843	76	19
chr1_.447	0.186274509803922	38	19
chr1_.450	0.186274509803922	38	19
chr1_.459	0.225490196078431	46	19
chr1_.461	0.57843137254902	118	19
chr1_.463	0.431372549019608	88	19
chr1_.465	0.225490196078431	46	19
chr1_.467	0.627450980392157	128	19
chr1_.469	0.627450980392157	128	19
chr1_.471	0.186274509803922	38	19
chr1_.474	1	204	19
chr1_.476	1	204	19
chr1_.477	0.411764705882353	84	19
chr1_.479	0.186274509803922	38	19
chr1_.480	0.225490196078431	46	19
chr1_.485	0.372549019607843	76	19
chr1_.487	0.392156862745098	80	19
chr1_.488	0.382352941176471	78	19
chr1_.489	0.186274509803922	38	19
chr1_.490	0.392156862745098	80	19
chr1_.491	0.196078431372549	40	19
chr1_.492	0.186274509803922	38	19
chr1_.496	0.196078431372549	40	19
chr1_.500	1	204	19
chr1_.1	0.2	40	20
chr1_.3	0.2	40	20
chr1_.6	0.395	79	20
chr1_.8	0.165	33	20
chr1_.11	0.395	79	20
chr1_.13	0.165	33	20
chr1_.14	0.2	40	20
chr1_.16	0.2	40	20
chr1_.17	0.165	33	20
chr1_.21	0.195	39	20
chr1_.23	0.195	39	20
chr1_.29	0.2	40	20
chr1_.30	0.365	73	20
chr1_.32	0.4	80	20
chr1_.33	0.24	48	20
chr1_.35	0.2	40	20
chr1_.37	0.365	73	20
chr1_.38	0.635	127	20
chr1_.39	0.605	121	20
chr1_.41	0.395	79	20
chr1_.42	1	200	20
chr1_.43	0.2	40	20
chr1_.46	0.365	73	20
chr1_.47	0.24	48	20
chr1_.48	0.365	73	20
chr1_.49	0.24	48	20
chr1_.52	0.195	39	20
chr1_.56	0.195	39	20
chr1_.59	0.195	39	20
chr1_.60	0.605	121	20
chr1_.61	0.195	39	20
chr1_.64	0.395	79	20
chr1_.66	0.165	33	20
chr1_.67	0.2	40	20
chr1_.69	0.44	88	20
chr1_.72	0.195	39	20
chr1_.73	0.2	40	20
chr1_.75	0.2	40	20
chr1_.77	0.2	40	20
chr1_.79	0.2	40	20
chr1_.81	0.595	119	20
chr1_.83	0.395	79	20
chr1_.86	0.2	40	20
chr1_.90	0.24	48	20
chr1_.92	0.24	48	20
chr1_.93	0.24	48	20
chr1_.100	1	200	20
chr1_.102	1	200	20
chr1_.104	1	200	20
chr1_.108	0.195	39	20
chr1_.113	0.195	39	20
chr1_.119	0.195	39	20
chr1_.121	0.195	39	20
chr1_.123	0.195	39	20
chr1_.126	0.195	39	20
chr1_.128	0.195	39	20
chr1_.134	0.24	48	20
chr1_.138	1	200	20
chr1_.139	0.24	48	20
chr1_.140	1	200	20
chr1_.141	0.44	88	20
chr1_.143	0.24	48	20
chr1_.144	0.165	33	20
chr1_.146	0.2	40	20
chr1_.150	0.165	33	20
chr1_.151	0.365	73	20
chr1_.152	0.165	33	20
chr1_.153	0.365	73	20
chr1_.159	0.605	121	20
chr1_.160	0.395	79	20
chr1_.161	1	200	20
chr1_.166	0.565	113	20
chr1_.168	0.435	87	20
chr1_.170	0.24	48	20
chr1_.171	1	200	20
chr1_.172	0.24	48	20
chr1_.173	0.2	40	20
chr1_.174	0.44	88	20
chr1_.176	0.165	33	20
chr1_.177	0.2	40	20
chr1_.178	0.435	87	20
chr1_.180	0.24	48	20
chr1_.185	0.2	40	20
chr1_.187	0.195	39	20
chr1_.188	0.2	40	20
chr1_.190	0.2	40	20
chr1_.192	0.195	39	20
chr1_.193	0.2	40	20
chr1_.195	0.195	39	20
chr1_.196	0.195	39	20
chr1_.199	0.165	33	20
chr1_.200	0.2	40	20
chr1_.201	0.195	39	20
chr1_.205	0.165	33	20
chr1_.206	0.2	40	20
chr1_.210	0.395	79	20
chr1_.212	0.76	152	20
chr1_.214	0.76	152	20
chr1_.216	1	200	20
chr1_.218	0.365	73	20
chr1_.221	1	200	20
chr1_.223	0.195	39	20
chr1_.224	0.24	48	20
chr1_.227	0.24	48	20
chr1_.230	0.395	79	20
chr1_.232	0.2	40	20
chr1_.233	0.195	39	20
chr1_.234	0.365	73	20
chr1_.236	0.365	73	20
chr1_.237	0.195	39	20
chr1_.239	0.195	39	20
chr1_.242	0.395	79	20
chr1_.244	0.395	79	20
chr1_.250	0.365	73	20
chr1_.252	0.56	112	20
chr1_.253	1	200	20
chr1_.255	1	200	20
chr1_.257	0.2	40	20
chr1_.263	0.8	160	20
chr1_.267	0.805	161	20
chr1_.269	0.8	160	20
chr1_.270	0.2	40	20
chr1_.272	1	200	20
chr1_.273	0.24	48	20
chr1_.277	0.2	40	20
chr1_.278	0.365	73	20
chr1_.280	0.2	40	20
chr1_.282	0.365	73	20
chr1_.285	0.365	73	20
chr1_.287	0.165	33	20
chr1_.289	0.2	40	20
chr1_.293	0.2	40	20
chr1_.296	0.2	40	20
chr1_.298	0.4	80	20
chr1_.312	0.195	39	20
chr1_.314	0.195	39	20
chr1_.315	0.24	48	20
chr1_.319	0.405	81	20
chr1_.322	0.165	33	20
chr1_.327	0.605	121	20
chr1_.329	0.395	79	20
chr1_.333	0.395	79	20
chr1_.338	0.435	87	20
chr1_.340	0.805	161	20
chr1_.342	0.24	48	20
chr1_.343	0.195	39	20
chr1_.346	1	200	20
chr1_.347	0.2	40	20
chr1_.349	0.195	39	20
chr1_.350	0.195	39	20
chr1_.353	0.2	40	20
chr1_.357	0.395	79	20
chr1_.359	0.2	40	20
chr1_.364	0.195	39	20
chr1_.366	0.805	161	20
chr1_.368	1	200	20
chr1_.370	0.165	33	20
chr1_.373	0.2	40	20
chr1_.374	0.24	48	20
chr1_.375	0.76	152	20
chr1_.379	1	200	20
chr1_.380	0.195	39	20
chr1_.381	0.2	40	20
chr1_.382	0.195	39	20
chr1_.383	0.56	112	20
chr1_.384	0.44	88	20
chr1_.385	0.395	79	20
chr1_.387	0.165	33	20
chr1_.389	0.44	88	20
chr1_.392	0.2	40	20
chr1_.395	0.395	79	20
chr1_.405	0.24	48	20
chr1_.406	0.195	39	20
chr1_.407	0.24	48	20
chr1_.410	0.24	48	20
chr1_.413	0.195	39	20
chr1_.418	0.56	112	20
chr1_.422	0.165	33	20
chr1_.423	0.2	40	20
chr1_.425	0.24	48	20
chr1_.427	0.395	79	20
chr1_.428	0.24	48	20
chr1_.429	0.395	79	20
chr1_.431	0.395	79	20
chr1_.432	0.56	112	20
chr1_.434	0.165	33	20
chr1_.438	0.44	88	20
chr1_.440	0.24	48	20
chr1_.442	0.2	40	20
chr1_.444	0.605	121	20
